review_title,review_content,review_lem,polarite,content_length,rating
Très satisfaite,"Premier avantage les boutiques où l'on peut essayer les canapés Le site internet informe où le meuble est visible Ensuite l'amabilité et la compétence des vendeurs, la bonne qualité des produits à des prix abordables et pour finir la livraison qui s'est déroulée comme prévue Bref je recommande MILIBOO","['satisfaire', 'premier', 'avantage', 'boutique', 'pouvoir', 'essayer', 'canapé', 'internet', 'informe', 'visible', 'ensuite', 'amabilité', 'compétence', 'vendeur', 'bon', 'qualité', 'produire', 'prix', 'abordable', 'finir', 'livraison', 'dérouler', 'comme', 'prévoir', 'bref', 'recommand']",0.645,302,0
Parfait,Très satisfaite des 2 lits mezzanine pour mes deux filles.Montage facile à deux par contre sur la notice est annoncé 1 heure pour le montage.... Nous avons mis 3 heures par lit mezzanine.Retrait facile au dépôt.,"['parfaire', 'satisfaite', 'lit', 'mezzanin', 'deux', 'fille', 'montage', 'facile', 'deux', 'contre', 'notice', 'annoncer', 'heure', 'montage', 'mettre', 'heure', 'lit', 'mezzanine', 'retraire', 'facile', 'dép']",0.69,211,0
Attention aux meubles vedus par MIBLERAKEMUE,"Suite à ma commande de mes deux armoires jamais reçues, une responsable de vente-unique m'a appelé à deux reprises pour s'excuser et m'offrir 10% de remise sur un prochain achat chez eux. Je le répète.....Ce n'est pas contre Vente-Unique que je suis en colère  car toutes les conseillères ont été très professionnelle mais bien contre le vendeur MIBLERAKEMUE qui a encaissé tout de suite les deux armoires et ne m'a plus donné signe de vie malgré tous les messages envoyés!!!! Malheureusement je n'aurais pas mes armoires, le remboursement va m'être envoyé!!!!  Normalement Vente-Unique enlève ce vendeur de chez eux.","['attention', 'vedu', 'miblerakemue', 'suite', 'command', 'deux', 'armoire', 'jamais', 'ues', 'responsable', 'vente', 'unique', 'appeler', 'deux', 'reprise', 'excuser', 'offrir', 'remettre', 'prochain', 'achat', 'chez', 'répéter', 'contre', 'vente', 'unique', 'colère', 'car', 'tout', 'conseiller', 'professionnel', 'bien', 'contre', 'vendeur', 'miblerakemue', 'encaisser', 'suite', 'deux', 'armoire', 'donner', 'signe', 'vie', 'malgré', 'tout', 'message', 'envoyer', 'malheureusement', 'armoire', 'remboursemer', 'être', 'envoyer', 'normalement', 'vente', 'unique', 'enlever', 'vendeur', 'chez']",0.5440294471153846,617,0
Bon service clientèle très à l’écoute,Bon service clientèle très à l’écoute. Service livraison parfait. Je recommande ce site,"['bon', 'service', 'clientèl', 'écout', 'bon', 'service', 'clientèl', 'écoute', 'service', 'livraison', 'parfaire', 'recommand']",0.71375,87,0
Produits de qualité,"Produits de qualité, service client disponible rapidement, à l'écoute et réactif.","['produit', 'qualité', 'produit', 'qualité', 'service', 'client', 'disponible', 'rapidement', 'écout', 'réactif']",0.625,81,0
Extrêmement satisfait de mon achat,Respect scrupuleux du délai et heure de livraison Tres bon emballage.Achat conforme et satisfaction au delà de ce que j’avais imaginé,"['extrêmement', 'satisfait', 'achat', 'respect', 'scrupuleux', 'délai', 'heur', 'livraison', 'tre', 'bon', 'emballage', 'achat', 'conforme', 'satisfaction', 'del', 'imaginer']",0.6833333333333333,133,0
Tout s'est déroulé dans les délais…,"Tout s'est déroulé dans les délais stipulés, mais malheureusement la partie en bois de la table était livrée avec quelques défauts dont j'en déduis qu'ils se sont produits pendant le transport.","['dérouler', 'délai', 'dérouler', 'délai', 'stipuler', 'malheureusement', 'partie', 'boi', 'livrer', 'quelque', 'défaut', 'dont', 'dédui', 'produire', 'pendant', 'transport']",0.405,193,0
Avis sur la commande.,Un bon rapport qualité prix. Meuble et table livrés complets donc top.,"['avis', 'command', 'bon', 'rapport', 'qualité', 'prix', 'livrer', 'complet', 'donc', 'top']",0.755,70,0
Supers produits,Supers produits. J'ai acheté déjà 3 meubles et j'en suis très content. Pensez a les traiter avec un vernis incolore mat pour les protéger.,"['super', 'produire', 'super', 'produire', 'acheter', 'déj', 'content', 'penser', 'traiter', 'vernir', 'incolore', 'mat', 'protéger']",0.725,138,0
Commencement d'une longue histoire,"Première commande chez Miliboo je suis ravie du traitement de celle-ci, les produits sont à la hauteur de mes attentes. Merci","['commencemer', 'long', 'histoire', 'premier', 'command', 'chez', 'ravir', 'traitement', 'cell', 'produire', 'hauteur', 'attente', 'merci']",0.7,125,0
Qualité meuble et vasque parfait et service client au top,Bonjour j'ai commandé un meuble de SDB chêne et deux vasques en marbre Pia dark grey. Meuble livré avec une petite marque sur le côté mais le SAV a été au top 🤩 très réactif et vous laisse le choix entre échange ou remise.Pour les vasques nous savions qu'avec le marbre les teintes sont variables mais c'est quand même plus clair que sur la photo du site. Encore une fois nous remercions le service client qui a accepté de nous relivrer deux vasques..nous avons pu faire le choix sur les 4 vasques reçues 👍,"['qualité', 'vasqu', 'parfaire', 'service', 'client', 'top', 'bonjour', 'commander', 'sdb', 'chêne', 'deux', 'vasque', 'marbre', 'pia', 'dark', 'grey', 'livrer', 'petit', 'marque', 'sav', 'top', 'réactif', 'laisse', 'choix', 'entrer', 'échange', 'remettre', 'vasque', 'savion', 'marbre', 'teindre', 'variable', 'quand', 'clair', 'photo', 'encore', 'fois', 'remercion', 'servic', 'client', 'accepter', 'relivrer', 'deux', 'vasque', 'faire', 'choix', 'vasque', 'ue']",0.55925,506,0
Très satisfaite de l'accueil mais pas de la livraison,"Très satisfaite de l'achat en boutique avec Bryan que je remercie vivement. Mais très mécontente de la livraison, le livreur se perd c'est limite de ma faute et en plus me dit que je lui fait perdre son temps !","['satisfaire', 'accueil', 'livraison', 'satisfaire', 'achat', 'boutiqu', 'bryan', 'remercier', 'vivement', 'mécontent', 'livraison', 'livreur', 'perd', 'limite', 'faute', 'dire', 'faire', 'perdre', 'temps']",0.4979166666666667,210,0
Je suis satisfaite de la livraison…,Je suis satisfaite de la livraison rapide mais 2 éléments du fauteuil n'étaient pas bien assemblés. Nous avons du les réassembler et les coller nous même. Un peu dommage pour le prix des produits. Le fauteuil correspond à nos attentes,"['satisfaire', 'livraison', 'satisfaire', 'livraison', 'rapide', 'élément', 'fauteuil', 'bien', 'assembler', 'réassembler', 'coller', 'peu', 'dommage', 'prix', 'produire', 'fauteuil', 'correspondre', 'attente']",0.5354166666666667,234,0
impeccable j avais déjà commandé chez sklum donc je savais à quoi m attendre  . je recommande ce site,Très beau cadre j en avais déjà achete3,"['impeccable', 'déj', 'commander', 'chez', 'donc', 'savai', 'quoi', 'attendre', 'recommander', 'beau', 'cadr', 'déj', 'achete']",1.0,39,0
Meubles très sympa et vont bien avec ma…,"Meubles très sympa et vont bien avec ma déco ! Seul bémol, difficile à monter, les notices sont pas très clairs.","['sympa', 'aller', 'bien', 'sympa', 'aller', 'bien', 'déco', 'seul', 'bémol', 'difficile', 'monter', 'notice', 'clair']",0.473,112,0
Meuble de bonne qualité,"Meuble de bonne qualité, notice précise, parfait ! Montage facile.","['bon', 'qualité', 'bon', 'qualité', 'notice', 'préciser', 'parfaire', 'montage', 'facile']",0.777,66,0
Magnifique Lavabo,"Entreprise sérieuse, service client toujours disponible je ne regrette pas mon achat le lavabo est magnifique et le rendu avec mon carrelage tin tile est splendide. Merci Tikamoon","['magnifique', 'lavabo', 'entreprise', 'sérieux', 'servic', 'client', 'toujours', 'disponible', 'regrette', 'achat', 'lavabo', 'magnifique', 'rendre', 'carrelage', 'tin', 'tile', 'splendide', 'merci']",0.765,179,0
"Livraison correcte, par contre j'ai été surpris de voir que le canapé venait de Chine.",Provenance du canapé,"['livraison', 'correct', 'contre', 'surpri', 'voir', 'canapé', 'venir', 'chine', 'provenance', 'canaper']",0.5,20,0
Livraison super rapide et article conforme au descriptif,Article parfait et conforme au descriptif,"['livraison', 'super', 'rapide', 'article', 'conforme', 'descriptif', 'article', 'parfaire', 'conforme', 'descriptif']",0.725,41,0
Client satisfait,"Nous avons choisi ces chaises, pliables et donc peu encombrantes, pour les utiliser en appoint. Leur esthétique est soignée et elles paraissent a priori solides, y compris l'assise en cannage. Bien emballées, elles nous sont parvenues en parfait état.","['client', 'satisfait', 'choisir', 'pliable', 'donc', 'peu', 'encombrante', 'utiliser', 'appoint', 'esthétique', 'soigner', 'lui', 'paraître', 'priori', 'solide', 'compris', 'asseoir', 'cannage', 'bien', 'emballée', 'lui', 'parvenir', 'parfaire', 'état']",0.594375,251,0
Très jolie table basse,"Très jolie table basse, bois massif, super bien emballée et délai de livraison respecté ! Que du positif 🤗","['joli', 'bas', 'joli', 'bas', 'bois', 'massif', 'super', 'bien', 'emballée', 'déler', 'livraison', 'respecté', 'positif']",0.625,106,0
Produit de qualité,"Livraison parfaite, produits très bien emballé et protégé. La table est magnifique la qualité est au rendez-vous, je recommande.","['qualité', 'livraison', 'parfait', 'produire', 'bien', 'emballer', 'protéger', 'magnifique', 'qualité', 'rendre', 'recommand']",0.74,128,0
Livraison rapide et conforme.,Livraison rapide et conforme.J'avais peur à cause de certains avis clients négatifs mais tout c'est très bien passé.,"['livraison', 'rapide', 'conforme', 'livraison', 'rapide', 'conforme', 'peur', 'cause', 'certain', 'avis', 'client', 'négatif', 'bien', 'passer']",0.566,116,0
Meubles et services de haute qualité,"Nouvelle cliente Tikamoon, j’ai fait l’achat d’une table basse et d’une bibliothèque cette année pour meubler mon nouveau salon. Les meubles sont d’une qualité supérieure. Tout mon entourage ne cesse de m’en faire des compliments. Notamment un ami expert dans le bois !Le service est lui aussi d’une grande qualité et l’équipe est toujours à l’écoute de ses clients.Bravo Tikamoon, par les temps qui courent rare sont les enseignes qui accordent de lattention à ses clients","['service', 'haut', 'qualité', 'nouveau', 'client', 'faire', 'achat', 'bas', 'bibliothèqu', 'ce', 'année', 'meubler', 'nouveau', 'salon', 'qualité', 'supérieur', 'entourage', 'cesse', 'faire', 'compliment', 'notamment', 'ami', 'expert', 'bois', 'service', 'aussi', 'grand', 'qualité', 'équipe', 'toujours', 'écout', 'client', 'bravo', 'temp', 'courir', 'rare', 'enseigne', 'accorder', 'lattention', 'client']",0.657375,473,0
Très satisfaite de mon achat,Très satisfaite de mon achat. Le fauteuil est très joli (seul défaut - il y a un trou dans le tissu du dessous mais on a pris la décision de garder le fauteuil malgré tout pour nous éviter des retours/échanges). La livraison a été très rapide.,"['satisfaite', 'achat', 'satisfaite', 'achat', 'fauteuil', 'joli', 'seul', 'défaut', 'trou', 'tissu', 'dessou', 'prendre', 'décision', 'garder', 'fauteuil', 'malgré', 'éviter', 'retour', 'échange', 'livraison', 'rapide']",0.7183333333333334,243,0
Meilleur prix et livraison impeccable,Meilleur prix et livraison impeccable. Les livreurs ont fait preuve de professionnalisme et amabilité. Article très bien emballé,"['meilleur', 'prix', 'livraison', 'impeccable', 'meilleur', 'prix', 'livraison', 'impeccable', 'livreur', 'faire', 'preuve', 'professionnalisme', 'amabilité', 'article', 'bien', 'emballer']",0.705,128,0
verriere conforme à la…,"verriere conforme à la description,bonne qualité,envoi rapide et trés bon suivi","['verriere', 'conforme', 'verriere', 'conforme', 'description', 'bon', 'qualité', 'envoi', 'rapide', 'trer', 'bon', 'suivi']",0.6916666666666667,79,0
Achat tête de lit,"Je recommande ce site, livraison dans les délais et à l'heure.","['achat', 'têt', 'lit', 'recommander', 'livraison', 'délai', 'heure']",0.6,62,0
Meubles,Livraison à temps et meuble conforme aux attentes et aux descriptions,"['livraison', 'temps', 'conforme', 'attente', 'descriptier']",0.55,69,0
Produit reçu rapidement et conforme à…,Produit reçu rapidement et conforme à nos attentes,"['rapidement', 'conforme', 'rapidement', 'conforme', 'attente']",0.55,50,0
Très bonne expérience délais de…,Très bonne expérience délais de livraison respecté produit conforme à mon attente Je recommande vivement,"['bon', 'expérience', 'déler', 'bon', 'expérience', 'délai', 'livraison', 'respecter', 'conforme', 'attent', 'recommander', 'vivement']",0.7166666666666667,104,0
Livraison rapide...,Livraison rapide et produit fragile très bien emballé,"['livraison', 'rapide', 'livraison', 'rapide', 'fragile', 'bien', 'emballer']",0.5166666666666666,53,0
Site sérieux,"C'était une première commande sur le site,après un échange téléphonique,(pour me rassurer) avec une personne très pro et très sympathique j'ai passé  ma commande et je ne l'ai pas regretté. Produit conforme à mes attentes et livraison rapide.","['sérieux', 'premier', 'command', 'après', 'échange', 'téléphonique', 'rassurer', 'personne', 'pro', 'sympathique', 'passer', 'command', 'regretter', 'conforme', 'attente', 'livraison', 'rapide']",0.6466666666666667,242,0
J'ai eu la nécessité de téléphoner à la…,"J'ai eu la nécessité de téléphoner à la Société avant mon achat : très bon accueil, informations claires et rassurantes, j'ai beaucoup apprécié. Après livraison, toutes les prestations ont été parfaites, en particulier l'emballage du produit. Donc très satisfait.","['nécessité', 'téléphoner', 'nécessité', 'téléphoner', 'société', 'avant', 'achat', 'bon', 'accueil', 'information', 'clair', 'rassurant', 'beaucoup', 'apprécier', 'après', 'livraison', 'tout', 'prestation', 'parfait', 'particulier', 'emballage', 'donc', 'satisfait']",0.714375,263,0
Excellente expérience,"Excellente expérience ! J'ai acheté trois lampes sur le site, les produits sont de belle qualité, correspondent aux images du site et la livraison a été très rapide. Je recommande à 100%.","['excellent', 'expérience', 'excellent', 'expérience', 'acheter', 'trois', 'lampe', 'produire', 'bel', 'qualité', 'correspondre', 'image', 'livraison', 'rapide', 'recommander']",0.7725000000000001,187,0
Très belle table basse.,Très bien. Livraison très rapide et très jolie table basse.,"['bel', 'bas', 'bien', 'livraison', 'rapide', 'joli', 'bas']",0.6875,59,0
Parfait,nous sommes satisfait de nos achats,"['parfaire', 'satisfait', 'achat']",0.65,35,0
Une merveille,Ravie du canapé,"['merveill', 'ravie', 'canaper']",0.5,15,0
Beau meuble conforme à la présentation…,Beau meuble conforme à la présentation sur le site. Livraison rapide et efficace,"['beau', 'conforme', 'présentation', 'beau', 'conforme', 'présentation', 'livraison', 'rapide', 'efficace']",0.70625,80,0
